Park,Name,Unit Code,Park Type,Region,State,Sum Visits,Year,Month,Recreation Visits,Tent Campers,RV Campers,Backcountry Campers,Latitude,Longitude
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,3,2391,0,326,3,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,4,6100,70,770,2,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,5,11516,140,1225,6,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,6,23246,1050,4200,9,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,7,23290,8750,3500,7,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,8,24674,6475,2100,13,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,9,22735,3000,3395,3,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,10,11772,1082,1834,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,11,3330,122,308,5,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2019,12,999,46,32,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,1,2619,21,28,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,2,2244,42,56,1,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,3,2693,98,102,1,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,4,816,0,0,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,5,4587,60,28,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,6,16222,2454,1799,5,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,7,23032,5562,3244,37,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,8,20133,5078,2712,49,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,9,25794,3633,3444,119,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,10,17538,2765,4070,27,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,11,2691,168,256,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2020,12,1879,84,88,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,1,1306,70,91,5,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,2,1236,46,84,0,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,3,2596,77,214,4,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,4,7856,546,1463,2,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,5,15816,2790,2863,16,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,6,28680,6041,3356,46,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,7,26246,5740,2338,44,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,8,21870,5663,3731,41,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,9,20822,4078,4456,70,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,10,13582,1330,1964,20,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,11,3208,276,532,4,38.98,-114.3
Great Basin NP,Great Basin National Park,GRBA,National Park,Pacific West ,NV,1274285,2021,12,1657,252,584,0,38.98,-114.3
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,1,1596,56,30,17,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,2,1856,30,26,15,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,3,11076,1122,386,185,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,4,9905,1399,647,161,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,5,37522,2858,1221,613,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,6,49878,4363,2795,484,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,7,51518,4930,2178,430,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,8,42154,2627,1125,366,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,9,27384,2439,1132,218,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,10,14126,1475,799,73,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,11,5408,320,145,33,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2012,12,2251,63,20,18,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,1,1399,30,13,2,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,2,1059,33,23,7,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,3,10845,584,224,147,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,4,10486,1125,373,120,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,5,34661,2597,1109,562,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,6,47565,5716,2449,474,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,7,51852,3287,1096,301,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,8,40309,2980,1251,428,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,9,30624,1092,531,146,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,10,6776,505,257,85,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,11,4953,0,0,24,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2013,12,2312,0,0,4,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,1,1404,0,0,10,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,2,1095,0,0,8,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,3,9348,0,0,243,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,4,10868,1099,673,124,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,5,30445,3864,2409,741,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,6,49808,5032,3056,613,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,7,55238,5217,2782,426,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,8,52500,5475,2373,668,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,9,32678,3237,2402,344,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,10,22024,1957,1485,201,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,11,4202,0,0,23,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2014,12,2164,0,0,4,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,1,1354,0,0,7,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,2,1003,0,0,20,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,3,8221,0,0,246,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,4,10587,1789,1238,287,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,5,40804,4676,2673,695,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,6,60712,5726,2521,803,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,7,56935,6032,2551,533,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,8,54096,5726,2495,493,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,9,36735,2574,1709,356,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,10,23159,2211,1841,284,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,11,3861,0,0,17,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2015,12,2046,0,0,13,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,1,1503,0,0,20,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,2,3485,0,0,46,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,3,10009,0,0,245,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,4,13851,1723,1247,187,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,5,50657,4709,2653,693,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,6,77174,5230,3135,1157,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,7,79425,6188,2445,785,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,8,59329,5551,2409,548,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,9,47478,4627,3214,461,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,10,30776,2729,2429,246,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,11,10574,0,0,107,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2016,12,4047,0,0,13,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,1,3173,0,0,21,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,2,6547,0,0,21,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,3,24744,0,0,168,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,4,23064,1818,1422,240,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,5,67737,4363,2983,818,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,6,96529,5280,2640,892,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,7,97242,6593,2554,617,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,8,73579,3778,1482,670,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,9,47673,2739,2043,514,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,10,29763,2211,1848,211,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,11,10510,0,0,103,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2017,12,6374,0,0,38,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,1,3551,0,0,57,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,2,5579,0,0,66,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,3,26387,0,0,291,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,4,20899,2000,1538,261,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,5,63953,4953,3594,1018,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,6,77494,5240,3277,735,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,7,79486,6260,2541,563,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,8,71774,5686,2838,682,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,9,49941,3759,3617,480,37.73,-105.51
Great Sand Dunes NP & PRES,Great Sand Dunes National Park,GRSA,National Park,Intermountain ,CO,16014242,2018,10,29007,1934,2260,256,37.73,-105.51
